unique_item_id,used_list_price,used_condition,department,category,item_parent_sku,color,size,msrp_new,last_known_retail_price_new,first_approved_date,first_ordered_date
335773,31.3503,Perfect,Kitchen and Dining,Spoons,151501,Green,L,40.455,,2018-10-22T00:00:00,2018-10-31T00:00:00
292138,31.7304,Perfect,Outdoor Furniture,Beds,145741,Pink,XL,55.0,,2018-07-13T00:00:00,2018-09-22T00:00:00
288152,21.3408,Great,Outdoor Storage,Boxes,135375,Brown,11,117.0,24.15105,2018-07-02T00:00:00,2018-09-13T00:00:00
308371,55.5954,Perfect,Kitchen and Dining,Spoons,857477,Blue,Re,80.955,58.83955,2018-08-19T00:00:00,2018-09-10T00:00:00
283170,82.4688,Perfect,Kids Storage,Boxes,109017,Brown,11,161.955,83.99105,2018-06-22T00:00:00,2018-07-07T00:00:00
302486,97.1568,Perfect,Kitchen and Dining,Spoons,129063,Gray,Re,107.955,,2018-08-03T00:00:00,2018-08-24T00:00:00
286960,49.3452,Great,Kitchen and Dining,Plates,129818,Orange,58,134.955,,2018-07-02T00:00:00,2018-07-23T00:00:00
274691,34.0287,Great,Outdoor Storage,Shelves,117262,Black,7,108.0,44.72105,2018-06-04T00:00:00,2018-08-09T00:00:00
292532,51.3432,Perfect,Outdoor Furniture,Side Tables,109751,Gray,10,87.945,55.93,2018-07-13T00:00:00,2018-07-22T00:00:00
299555,23.157,OK,Kitchen and Dining,Plates,404013,Not color,On,37.35,,2018-07-28T00:00:00,2018-08-02T00:00:00
311697,18.7953,Great,Kitchen and Dining,Spoons,810386,Green,Re,26.955,,2018-08-26T00:00:00,2018-08-28T00:00:00
284793,23.7894,Perfect,Kitchen and Dining,Wine Glasses,892204,Black,On,49.455,25.17955,2018-06-23T00:00:00,2018-06-27T00:00:00
279879,48.1089,Great,Outdoor Storage,Shelves,110823,Gray,9,103.455,,2018-06-12T00:00:00,2018-06-30T00:00:00
282360,56.8728,Great,Kids Furniture,Desks,110623,Blue,XL,152.9,68.83,2018-06-18T00:00:00,2018-07-02T00:00:00
298206,64.5624,Perfect,Kitchen and Dining,Spoons,845298,Red,Re,80.955,58.83955,2018-07-22T00:00:00,2018-08-17T00:00:00
285165,56.7951,Great,Outdoor Storage,Shelves,133876,Black,8,144.0,74.64105,2018-06-24T00:00:00,2018-08-02T00:00:00
283723,37.0233,Perfect,Outdoor Furniture,Rugs,136956,Brown,L,130.9,46.83,2018-06-18T00:00:00,2018-07-27T00:00:00
282923,38.6787,Perfect,Kids Furniture,Beds,885861,Black,XX,108.9,48.93,2018-06-22T00:00:00,2018-09-07T00:00:00
283287,39.7296,OK,Kids Furniture,Side Tables,897769,Gray,34,97.9,,2018-06-24T00:00:00,2018-07-04T00:00:00
287231,60.357,Great,Kids Storage,Boxes,132450,Khaki,12,153.0,79.31605,2018-06-30T00:00:00,2018-08-31T00:00:00
276616,113.8104,Perfect,Kitchen and Dining,Spoons,107168,Blue,Re,134.1,103.71955,2018-06-05T00:00:00,2018-08-19T00:00:00
309439,17.2608,Perfect,Outdoor Furniture,Desks,125231,Red,XS,49.5,21.83,2018-08-19T00:00:00,2018-10-27T00:00:00
280171,62.7564,Great,Outdoor Storage,Boxes,106284,Black,6,134.955,,2018-06-12T00:00:00,2018-07-02T00:00:00
305121,112.3719,Great,Kitchen and Dining,Spoons,127387,Purple,Lo,161.1,,2018-08-11T00:00:00,2018-08-14T00:00:00
305575,257.3775,Perfect,Kitchen and Dining,Spoons,148331,Gray,Re,332.1,,2018-08-11T00:00:00,2018-08-16T00:00:00
295313,97.8918,Perfect,Kids Furniture,Rugs,117356,Black,L,273.9,123.83,2018-07-16T00:00:00,2018-08-11T00:00:00
317384,72.8784,Great,Kitchen and Dining,Spoons,110921,Green,Re,143.1,73.79955,2018-09-08T00:00:00,2018-09-11T00:00:00
283110,58.32,OK,Kids Storage,Envelopes,895750,Gray,44,121.5,,2018-06-18T00:00:00,2018-06-24T00:00:00
322775,49.4109,Perfect,Kitchen and Dining,Pots,897668,Not color,NO,62.955,52.29455,2018-09-17T00:00:00,2018-10-05T00:00:00
277133,25.0728,Great,Kitchen and Dining,Spoons,127033,Green,Re,35.955,,2018-06-08T00:00:00,2018-06-21T00:00:00
279594,217.9764,Great,Kitchen and Dining,Spoons,111164,Red,Re,269.1,,2018-06-12T00:00:00,2018-08-13T00:00:00
282943,65.1,Perfect,Kids Storage,Shelves,137593,Brown,11,126.0,,2018-06-18T00:00:00,2018-06-20T00:00:00
301143,20.4414,Great,Kitchen and Dining,Plates,154069,Black,On,35.1,,2018-07-31T00:00:00,2018-08-09T00:00:00
322046,97.1784,Perfect,Kids Storage,Boxes,145516,Blue,11,161.955,,2018-09-16T00:00:00,2018-09-17T00:00:00
276390,152.7984,Perfect,Kitchen and Dining,Spoons,897244,Orange,Re,269.1,139.24955,2018-06-05T00:00:00,2018-06-07T00:00:00
274515,48.9552,Perfect,Kids Furniture,Side Tables,885685,Brown,30,97.9,61.93,2018-06-02T00:00:00,2018-06-06T00:00:00
274848,90.828,Great,Kids Storage,Shelves,113257,Gray,12,134.955,102.78455,2018-06-05T00:00:00,2018-06-20T00:00:00
289901,31.899,Great,Furniture,Rugs,135012,Blue,M,99.0,44.83,2018-07-08T00:00:00,2018-10-26T00:00:00
283474,109.8144,Great,Kitchen and Dining,Appliances,895850,Blue,NO,215.1,111.19955,2018-06-18T00:00:00,2018-06-28T00:00:00
277093,24.3753,Perfect,Kitchen and Dining,Spoons,829826,Gray,Sh,31.455,,2018-06-08T00:00:00,2018-06-09T00:00:00
311456,105.2568,Perfect,Kitchen and Dining,Knives,128578,Blue,M,116.955,,2018-08-25T00:00:00,2018-08-28T00:00:00
276192,62.64,OK,Kids Storage,Shelves,873348,Red,11,130.5,,2018-06-05T00:00:00,2018-09-01T00:00:00
315851,19.5021,OK,Kitchen and Dining,Spoons,829826,Gray,Sh,31.455,,2018-09-02T00:00:00,2018-09-06T00:00:00
310050,28.3068,Perfect,Kitchen and Dining,Spoons,115082,Green,NO,31.455,,2018-08-20T00:00:00,2018-08-21T00:00:00
303714,36.5688,Perfect,Kids Storage,Boxes,128126,Brown,10,76.5,37.24105,2018-08-05T00:00:00,2018-08-11T00:00:00
298501,132.4599,Perfect,Kitchen and Dining,Forks,127021,Gray,2 ,224.955,140.18455,2018-07-23T00:00:00,2018-07-23T00:00:00
305316,242.19,Perfect,Kitchen and Dining,Spoons,111164,Red,Re,269.1,,2018-08-11T00:00:00,2018-08-29T00:00:00
334616,95.2236,Perfect,Kitchen and Dining,Spoons,132756,Purple,Re,125.1,,2018-10-19T00:00:00,2018-10-28T00:00:00
321290,68.0184,Great,Kids Storage,Shelves,119906,Gray,12,125.955,,2018-09-16T00:00:00,2018-09-21T00:00:00
312005,19.8183,Great,Kitchen and Dining,Spoons,866771,Green,Re,38.655,23.30955,2018-08-26T00:00:00,2018-09-21T00:00:00
274830,95.9688,Great,Kitchen and Dining,Spoons,107371,Green,Re,125.1,97.17455,2018-06-04T00:00:00,2018-07-02T00:00:00
292883,42.4731,Perfect,Kitchen and Dining,Appliances,141415,Green,On,70.2,,2018-07-14T00:00:00,2018-09-16T00:00:00
276516,99.0036,Great,Outdoor Storage,Boxes,126477,Brown,11,189.0,112.04105,2018-06-05T00:00:00,2018-08-15T00:00:00
281590,82.566,Great,Outdoor Storage,Shelves,144737,Blue,10,117.0,93.43455,2018-06-18T00:00:00,2018-07-07T00:00:00
278534,129.5568,Perfect,Kitchen and Dining,Spoons,126618,Red,Re,143.955,,2018-06-12T00:00:00,2018-07-02T00:00:00
299156,91.7352,Perfect,Outdoor Storage,Shelves,144737,Blue,8,117.0,93.43455,2018-07-23T00:00:00,2018-07-29T00:00:00
288534,82.0044,Perfect,Kitchen and Dining,Plates,123043,Black,NO,143.955,74.73455,2018-07-02T00:00:00,2018-08-14T00:00:00
304946,58.104,Great,Kitchen and Dining,Spoons,870761,Gray,Re,80.955,58.83955,2018-08-11T00:00:00,2018-09-21T00:00:00
306210,32.3568,Perfect,Kitchen and Dining,Appliances,872509,Gray,NO,35.955,,2018-08-12T00:00:00,2018-09-26T00:00:00
284991,63.0261,Perfect,Kitchen and Dining,Spoons,138338,Blue,NO,89.955,,2018-07-01T00:00:00,2018-07-21T00:00:00
302377,110.3724,Perfect,Kitchen and Dining,Spoons,112622,Red,Sh,224.955,116.80955,2018-08-03T00:00:00,2018-10-16T00:00:00
282030,34.4088,Great,Outdoor Furniture,Chairs,117736,Black,M,64.9,,2018-06-18T00:00:00,2018-06-21T00:00:00
304990,36.5688,Perfect,Outdoor Storage,Boxes,137970,Brown,8.,139.5,37.24105,2018-08-10T00:00:00,2018-08-26T00:00:00
278003,83.4303,Great,Kitchen and Dining,Spoons,130255,Blue,Lo,188.955,98.10955,2018-06-12T00:00:00,2018-08-23T00:00:00
289671,43.3473,Perfect,Outdoor Storage,Envelopes,897077,Blue,11,99.0,51.26605,2018-07-06T00:00:00,2018-08-19T00:00:00
308395,55.5954,Perfect,Kitchen and Dining,Spoons,857477,Blue,Re,80.955,58.83955,2018-08-19T00:00:00,2018-09-16T00:00:00
276382,259.1568,Perfect,Kitchen and Dining,Spoons,112181,Blue,Lo,287.955,,2018-06-05T00:00:00,2018-06-30T00:00:00
302723,77.9154,Perfect,Outdoor Furniture,Rugs,103283,Gray,XS,165.0,,2018-08-03T00:00:00,2018-10-01T00:00:00
319604,29.2248,Perfect,Outdoor Furniture,Side Tables,136494,Black,L,87.945,31.83,2018-09-14T00:00:00,2018-09-20T00:00:00
289008,70.1784,Perfect,Outdoor Storage,Shelves,126953,Brown,9,116.955,,2018-07-02T00:00:00,2018-07-07T00:00:00
313813,59.5758,Great,Kitchen and Dining,Spoons,896025,Yellow,Re,134.955,70.05955,2018-08-30T00:00:00,2018-09-02T00:00:00
274329,14.5452,Great,Outdoor Furniture,Desks,110526,Orange,M,49.5,,2018-06-02T00:00:00,2018-07-07T00:00:00
307724,64.4004,Perfect,Kitchen and Dining,Gadgets,828505,Blue,NO,71.55,,2018-08-18T00:00:00,2018-09-20T00:00:00
297215,96.2457,OK,Outdoor Furniture,Rugs,125097,Black,L,273.9,173.93,2018-07-29T00:00:00,2018-08-27T00:00:00
280689,67.0623,Perfect,Kids Storage,Boxes,132450,Khaki,8.,153.0,79.31605,2018-06-16T00:00:00,2018-09-09T00:00:00
281365,49.941,Perfect,Outdoor Furniture,Side Tables,892143,Black,S ,98.45,,2018-06-16T00:00:00,2018-06-18T00:00:00
282658,167.832,Perfect,Kids Furniture,Rugs,137913,Green,M,284.9,,2018-06-18T00:00:00,2018-06-20T00:00:00
316199,31.9548,Great,Outdoor Storage,Shelves,138991,Black,7,108.0,,2018-09-04T00:00:00,2018-10-12T00:00:00
280883,98.58,OK,Kids Storage,Boxes,706762,Khaki,13,238.5,,2018-06-17T00:00:00,2018-07-02T00:00:00
313308,114.48,OK,Kids Storage,Boxes,706762,Khaki,13,238.5,,2018-08-30T00:00:00,2018-09-05T00:00:00
339544,51.2784,Perfect,Kids Storage,Bags,122574,Gray,9,85.455,,2018-10-29T00:00:00,2018-10-29T00:00:00
297006,42.12,Perfect,Outdoor Furniture,Side Tables,881059,Black,14,71.5,,2018-07-21T00:00:00,2018-07-30T00:00:00
287192,64.1088,Perfect,Outdoor Furniture,Side Tables,132802,Black,M,154.0,69.83,2018-06-30T00:00:00,2018-08-11T00:00:00
275392,174.9384,Great,Outdoor Storage,Boxes,881602,Brown,6.,323.955,,2018-06-05T00:00:00,2018-06-28T00:00:00
276122,217.89,Perfect,Kitchen and Dining,Spoons,111165,Blue,Re,242.1,,2018-06-05T00:00:00,2018-06-07T00:00:00
312020,21.8808,Perfect,Outdoor Furniture,Beds,135687,Black,1X,77.0,23.83,2018-08-27T00:00:00,2018-08-29T00:00:00
276694,196.1064,Great,Kitchen and Dining,Spoons,111165,Blue,Re,242.1,,2018-06-05T00:00:00,2018-06-22T00:00:00
293563,49.6806,Great,Kids Storage,Shelves,139592,Green,14,126.0,65.29105,2018-07-17T00:00:00,2018-08-13T00:00:00
339495,87.1503,Perfect,Kitchen and Dining,Pots,153450,Orange,NO,112.455,,2018-10-29T00:00:00,2018-10-31T00:00:00
285169,74.0931,Perfect,Kitchen and Dining,Serving Utensils,133163,Blue,On,121.5,,2018-06-23T00:00:00,2018-08-24T00:00:00
295767,30.69,Perfect,Outdoor Furniture,Desks,111568,Green,S,60.5,,2018-07-19T00:00:00,2018-08-13T00:00:00
304716,82.4688,Perfect,Outdoor Storage,Shelves,133821,Blue,8.,135.0,83.99105,2018-08-10T00:00:00,2018-08-31T00:00:00
274220,72.9,Great,Kids Storage,Shelves,136295,Gray,8.,135.0,,2018-06-02T00:00:00,2018-09-20T00:00:00
281381,39.99,Great,Outdoor Storage,Shelves,132028,Black,7.,107.955,,2018-06-16T00:00:00,2018-07-25T00:00:00
300897,71.145,Great,Outdoor Storage,Boxes,145621,Brown,8,153.0,,2018-07-31T00:00:00,2018-08-03T00:00:00
285587,72.075,Perfect,Outdoor Storage,Boxes,137970,Black,6,139.5,,2018-06-28T00:00:00,2018-10-26T00:00:00
318216,55.3392,Great,Kitchen and Dining,Spoons,845300,Green,Re,89.955,56.03455,2018-09-08T00:00:00,2018-09-29T00:00:00
279066,242.9568,Perfect,Kitchen and Dining,Spoons,112187,Blue,Re,269.955,,2018-06-27T00:00:00,2018-06-27T00:00:00
302993,42.2034,Perfect,Outdoor Furniture,Beds,112217,Black,L,90.2,,2018-08-04T00:00:00,2018-08-14T00:00:00
311516,33.8148,Perfect,Outdoor Furniture,Side Tables,143290,Black,6,118.8,36.83,2018-08-25T00:00:00,2018-09-28T00:00:00
281794,69.4008,Great,Kids Furniture,Beds,844912,Gray,L,130.9,,2018-06-17T00:00:00,2018-06-18T00:00:00
303402,139.32,Perfect,Outdoor Furniture,Rugs,137902,Blue,L,236.5,,2018-08-06T00:00:00,2018-09-17T00:00:00
319735,20.088,Great,Storage,Bags,797844,Green,26,43.2,,2018-09-14T00:00:00,2018-10-08T00:00:00
269074,81.0,Perfect,Outdoor Storage,Shelves,136291,Blue,7 ,135.0,,2018-07-17T00:00:00,2018-08-03T00:00:00
280974,64.1088,Perfect,Outdoor Storage,Shelves,119873,Purple,8,126.0,65.29105,2018-06-16T00:00:00,2018-10-05T00:00:00
318688,59.0328,Great,Kitchen and Dining,Spoons,870757,Blue,Re,116.1,59.77455,2018-09-10T00:00:00,2018-09-26T00:00:00
279510,119.2752,Perfect,Kids Storage,Boxes,109017,Brown,9,161.955,121.48455,2018-06-11T00:00:00,2018-06-26T00:00:00
321979,62.7378,Perfect,Kitchen and Dining,Appliances,126553,Purple,NO,80.955,,2018-09-16T00:00:00,2018-09-28T00:00:00
278176,52.4664,Perfect,Kids Storage,Boxes,138613,Black,7,184.5,,2018-06-09T00:00:00,2018-10-15T00:00:00
298790,202.4568,Perfect,Kitchen and Dining,Gadgets,129613,Blue,NO,224.955,,2018-07-26T00:00:00,2018-08-01T00:00:00
320974,48.6,Great,Kids Storage,Shelves,113826,Brown,9 ,90.0,,2018-09-15T00:00:00,2018-10-10T00:00:00
280043,60.357,Great,Outdoor Storage,Boxes,118808,Khaki,40,157.5,79.31605,2018-06-17T00:00:00,2018-08-30T00:00:00
281060,53.9784,Perfect,Kids Storage,Boxes,125295,Black,10,89.955,,2018-06-16T00:00:00,2018-09-08T00:00:00
294433,38.4834,Perfect,Outdoor Furniture,Side Tables,140268,Blue,8,82.5,,2018-07-15T00:00:00,2018-10-01T00:00:00
286855,18.0513,Perfect,Outdoor Storage,Boxes,137867,Green,7,85.5,21.34605,2018-06-30T00:00:00,2018-09-21T00:00:00
299697,139.4628,Perfect,Kitchen and Dining,Spoons,126617,Blue,Lo,179.955,,2018-07-27T00:00:00,2018-08-11T00:00:00
293923,78.2037,Perfect,Outdoor Furniture,Rugs,110001,Black,L,218.9,98.93,2018-07-15T00:00:00,2018-07-18T00:00:00
306952,97.1568,Perfect,Kitchen and Dining,Spoons,129063,Green,Re,107.955,,2018-08-18T00:00:00,2018-08-25T00:00:00
322582,57.672,Perfect,Outdoor Furniture,Chairs,885409,Black,S,97.9,,2018-09-17T00:00:00,2018-09-19T00:00:00
285794,30.888,Great,Outdoor Furniture,Desks,159796,Gray,L,88.0,,2018-06-27T00:00:00,2018-08-13T00:00:00
319624,82.5984,Great,Kids Storage,Boxes,145216,Black,9.,152.955,,2018-09-14T00:00:00,2018-10-08T00:00:00
316702,116.64,Great,Kids Storage,Boxes,789686,Gray,12,216.0,,2018-09-03T00:00:00,2018-09-04T00:00:00
307607,62.7378,Perfect,Kitchen and Dining,Spoons,866776,Multi-colored,NO,80.955,,2018-08-18T00:00:00,2018-08-29T00:00:00
294814,90.8172,Perfect,Kids Furniture,Rugs,894312,Green,L,218.9,98.93,2018-07-15T00:00:00,2018-07-20T00:00:00
276110,112.59,Perfect,Kitchen and Dining,Spoons,894947,Gray,Re,125.1,,2018-06-05T00:00:00,2018-08-05T00:00:00
282215,78.2037,Perfect,Kids Furniture,Rugs,894312,Green,XL,218.9,98.93,2018-06-18T00:00:00,2018-10-21T00:00:00
284818,54.2268,Perfect,Kitchen and Dining,Spoons,797113,Not color,NO,60.255,,2018-06-24T00:00:00,2018-06-27T00:00:00
287743,47.2998,Perfect,Kids Storage,Shelves,117302,Blue,14,108.0,55.94105,2018-07-01T00:00:00,2018-07-06T00:00:00
291391,39.3948,Perfect,Outdoor Storage,Boxes,139157,Black,8,144.0,46.59105,2018-07-08T00:00:00,2018-10-04T00:00:00
298985,71.145,Great,Kids Storage,Boxes,150746,Black,13,153.0,,2018-07-26T00:00:00,2018-09-04T00:00:00
277769,139.4628,Perfect,Kitchen and Dining,Spoons,126617,Blue,Lo,179.955,,2018-06-10T00:00:00,2018-06-22T00:00:00
285390,217.9764,Great,Kitchen and Dining,Spoons,127862,Orange,Lo,269.1,,2018-07-22T00:00:00,2018-08-14T00:00:00
307464,104.274,Great,Kitchen and Dining,Casual Glasses,109253,Not color,18,157.5,105.58955,2018-08-17T00:00:00,2018-10-30T00:00:00
287679,55.2048,Perfect,Outdoor Storage,Boxes,119322,Brown,11,125.955,65.29105,2018-07-01T00:00:00,2018-10-18T00:00:00
303159,45.9234,Perfect,Outdoor Furniture,Side Tables,153538,Green,M ,97.9,,2018-08-03T00:00:00,2018-10-10T00:00:00
312010,25.5744,Perfect,Kitchen and Dining,Spoons,866772,Green,L,38.655,23.30955,2018-08-26T00:00:00,2018-09-19T00:00:00
314496,30.0024,Perfect,Outdoor Furniture,Desks,145285,Purple,L,76.989,,2018-09-01T00:00:00,2018-10-17T00:00:00
277409,111.5721,OK,Kitchen and Dining,Spoons,126617,Blue,Lo,179.955,,2018-06-10T00:00:00,2018-06-18T00:00:00
281027,85.3275,Great,Kids Storage,Shelves,103766,Black,11,144.0,112.13455,2018-06-16T00:00:00,2018-06-22T00:00:00
308993,48.8808,Perfect,Kids Furniture,Desks,143524,Multi-colored,L,137.5,61.83,2018-08-18T00:00:00,2018-09-17T00:00:00
279501,55.5954,Perfect,Kitchen and Dining,Spoons,121292,Blue,NO,80.955,58.83955,2018-06-12T00:00:00,2018-07-18T00:00:00
303661,78.2037,Perfect,Kids Furniture,Rugs,894312,Black,M,218.9,98.93,2018-08-05T00:00:00,2018-08-07T00:00:00
333847,46.5093,Perfect,Kids Furniture,Desks,106635,Green,L,129.8,58.83,2018-10-16T00:00:00,2018-10-18T00:00:00
312956,20.4444,Perfect,Kitchen and Dining,Appliances,850195,Green,NO,24.255,18.63455,2018-08-30T00:00:00,2018-10-28T00:00:00
322984,108.9936,Perfect,Kitchen and Dining,Spoons,152335,Blue,Re,143.1,,2018-09-20T00:00:00,2018-10-02T00:00:00
282814,46.6668,Perfect,Outdoor Storage,Boxes,874779,Gray,7,184.5,47.52605,2018-06-18T00:00:00,2018-10-07T00:00:00
301222,258.4764,Perfect,Kitchen and Dining,Forks,894015,Khaki,NO,350.1,235.55455,2018-07-31T00:00:00,2018-07-31T00:00:00
300985,95.3622,Great,Kitchen and Dining,Spoons,896031,Purple,Re,143.955,112.13455,2018-07-29T00:00:00,2018-08-06T00:00:00
281063,41.85,Perfect,Kids Storage,Shelves,129430,Black,47,81.0,,2018-06-17T00:00:00,2018-06-28T00:00:00
303921,108.8751,Perfect,Kitchen and Dining,Forks,142118,Khaki,NO,206.955,,2018-08-06T00:00:00,2018-08-18T00:00:00
307077,7.8957,Great,Kitchen and Dining,Appliances,129522,Black,NO,17.955,9.28455,2018-09-13T00:00:00,2018-10-10T00:00:00
306896,22.4964,Perfect,Kitchen and Dining,Spoons,719843,Blue,L,26.955,20.50455,2018-08-18T00:00:00,2018-08-24T00:00:00
312346,86.3784,OK,Kids Storage,Boxes,145217,Brown,14,179.955,,2018-08-30T00:00:00,2018-10-11T00:00:00
302523,138.9234,Perfect,Outdoor Furniture,Rugs,158737,Blue,XS,273.9,,2018-08-03T00:00:00,2018-08-22T00:00:00
315857,46.1931,Great,Kids Storage,Envelopes,148564,Blue,12,90.0,60.70955,2018-09-07T00:00:00,2018-10-06T00:00:00
335527,145.0521,OK,Kitchen and Dining,Spoons,112185,Blue,Re,233.955,,2018-10-21T00:00:00,2018-10-21T00:00:00
284100,77.76,Great,Outdoor Storage,Shelves,135268,Black,9,144.0,,2018-06-24T00:00:00,2018-07-22T00:00:00
289018,349.3368,Great,Outdoor Furniture,Rugs,134528,Black,L,658.9,,2018-07-03T00:00:00,2018-09-28T00:00:00
278939,63.984,Great,Outdoor Storage,Shelves,133755,Blue,9.,108.0,84.08455,2018-06-12T00:00:00,2018-10-02T00:00:00
287004,32.9076,Great,Kids Storage,Boxes,136614,Brown,11,108.0,37.24105,2018-07-01T00:00:00,2018-10-02T00:00:00
321199,34.3914,Perfect,Kitchen and Dining,Forks,810169,Brown,NO,58.455,36.39955,2018-09-15T00:00:00,2018-09-15T00:00:00
287742,89.1,Perfect,Outdoor Storage,Boxes,122163,Gray,9 ,148.5,,2018-07-01T00:00:00,2018-07-18T00:00:00
318253,62.775,Perfect,Kitchen and Dining,Serving Utensils,132223,Black,NO,81.0,,2018-09-09T00:00:00,2018-09-19T00:00:00
312081,83.6628,Perfect,Kitchen and Dining,Gadgets,109587,Black,NO,107.955,,2018-08-27T00:00:00,2018-08-27T00:00:00
313698,165.0888,Perfect,Outdoor Furniture,Rugs,141158,Blue,L,495.0,179.83,2018-08-30T00:00:00,2018-10-22T00:00:00
276410,203.3964,Great,Kitchen and Dining,Spoons,111165,Blue,Lo,251.1,,2018-06-05T00:00:00,2018-06-26T00:00:00
288371,22.8594,Perfect,Outdoor Furniture,Chairs,139436,Purple,S,49.5,,2018-07-02T00:00:00,2018-11-01T00:00:00
295936,401.1012,Perfect,Outdoor Furniture,Rugs,887005,Black,XS,687.5,436.93,2018-07-19T00:00:00,2018-09-24T00:00:00
319991,62.775,Great,Outdoor Storage,Boxes,137529,Blue,9.,135.0,,2018-09-14T00:00:00,2018-10-10T00:00:00
303256,266.49,Perfect,Kitchen and Dining,Forks,128694,Gray,NO,296.1,,2018-08-04T00:00:00,2018-08-04T00:00:00
294190,57.6504,Perfect,Outdoor Furniture,Desks,158578,Green,XS,97.9,,2018-07-15T00:00:00,2018-10-06T00:00:00
315458,58.32,Great,Outdoor Storage,Shelves,113821,Green,8,108.0,,2018-09-03T00:00:00,2018-10-12T00:00:00
299992,48.6,Great,Outdoor Storage,Shelves,148875,Blue,9.,90.0,,2018-07-28T00:00:00,2018-08-09T00:00:00
291033,43.6914,Perfect,Kids Furniture,Desks,142968,Gray,L,93.5,,2018-07-08T00:00:00,2018-07-09T00:00:00
305119,41.8128,Perfect,Kitchen and Dining,Spoons,127388,Blue,Re,53.955,,2018-08-11T00:00:00,2018-08-14T00:00:00
280601,31.0434,Perfect,Kids Furniture,Dining Tables,103919,Black,L,93.5,,2018-06-16T00:00:00,2018-08-17T00:00:00
309390,58.104,Great,Kitchen and Dining,Spoons,857477,Blue,Re,80.955,58.83955,2018-08-20T00:00:00,2018-08-23T00:00:00
275632,123.0444,Perfect,Kitchen and Dining,Spoons,896029,Blue,Re,143.955,112.13455,2018-06-05T00:00:00,2018-06-16T00:00:00
304959,48.8994,Perfect,Outdoor Storage,Envelopes,151220,Blue,8,99.0,,2018-08-11T00:00:00,2018-09-19T00:00:00
302899,137.3331,Perfect,Kitchen and Dining,Forks,125306,Gray,NO,314.1,,2018-08-03T00:00:00,2018-08-24T00:00:00
280599,67.0623,Perfect,Kids Storage,Shelves,127409,Brown,9.,117.0,79.31605,2018-06-15T00:00:00,2018-09-22T00:00:00
313667,16.9074,Perfect,Outdoor Furniture,Rugs,139567,Purple,M,88.0,,2018-08-30T00:00:00,2018-10-15T00:00:00
301914,38.556,Perfect,Outdoor Furniture,Side Tables,894800,Black,M,65.45,,2018-07-31T00:00:00,2018-08-07T00:00:00
316885,124.7781,Great,Kitchen and Dining,Spoons,896043,Blue,XX,188.955,146.72955,2018-09-04T00:00:00,2018-09-25T00:00:00
308268,64.5624,Perfect,Kitchen and Dining,Spoons,857477,Blue,Re,80.955,58.83955,2018-08-19T00:00:00,2018-09-03T00:00:00
292262,23.9544,Perfect,Outdoor Furniture,Dining Tables,151132,Gray,S,43.945,,2018-07-13T00:00:00,2018-08-13T00:00:00
297088,152.7984,Perfect,Kitchen and Dining,Spoons,897244,Orange,Re,269.1,139.24955,2018-07-22T00:00:00,2018-08-18T00:00:00
306524,92.6532,Perfect,Kids Storage,Shelves,139593,Blue,10,117.0,94.36955,2018-08-17T00:00:00,2018-09-26T00:00:00
283289,25.1658,Perfect,Outdoor Furniture,Desks,136427,Blue,M,71.5,31.83,2018-06-18T00:00:00,2018-09-25T00:00:00
285279,70.3173,Great,Outdoor Furniture,Rugs,135264,Black,M,218.9,98.83,2018-06-24T00:00:00,2018-09-27T00:00:00
311204,143.0136,OK,Kitchen and Dining,Spoons,152287,Black,Re,234.0,,2018-08-24T00:00:00,2018-08-27T00:00:00
293171,61.7799,Perfect,Kitchen and Dining,Serving Utensils,111867,Blue,70,85.5,65.38455,2018-07-13T00:00:00,2018-08-01T00:00:00
307807,71.8797,Perfect,Outdoor Storage,Shelves,117303,Black,8.,117.0,85.01955,2018-08-18T00:00:00,2018-10-13T00:00:00
